"2015-04-23 14:37:59",0,0,0,97,178,30,13,0,100,3.16,2.08,1.81,647.96,0,1,1,1,7,13,20,15,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,3,5648,141,33,35,8,1,5,0
"2015-04-23 14:38:59",1,3,1,90,182,32,7,31,69,5.47,24.60,15.91,616.77,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6385,136,39,30,11,1,5,0
"2015-04-23 14:40:00",1,3,1,85,160,31,15,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,5,0
"2015-04-23 14:40:59",2,3,1,88,156,8,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,5,0
"2015-04-23 14:41:59",1,3,1,92,173,21,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,5,0
"2015-04-23 14:42:59",1,3,1,88,155,38,10,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,0,5,0
"2015-04-23 14:43:59",1,3,1,84,155,36,13,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,2,0,5,0
"2015-04-23 14:45:00",1,3,1,89,165,22,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,5,0
"2015-04-23 14:45:59",1,3,1,83,165,22,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,1,0,5,0
"2015-04-23 14:46:59",1,3,1,88,161,22,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,0,5,0
"2015-04-23 14:47:59",1,3,1,86,156,24,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,5,0
